"Name","acc@1","acc@5","acc@N","State","Notes","User","Tags","Created","Runtime","Sweep","anti_cca_enabled","anti_cca_with_universal_vocab_enabled","bottle_neck_exp","captioner.model","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","differ.clip_model","differ.knowledge_bank_filename","differ.method","differ.model","differ.prompt_cls_0","differ.prompt_cls_1","evaluator.method","evaluator.model","evaluator.n_hypotheses","hypo_file","knowledge_bank_from_blip_captions_file","prep_knowledge_bank","prep_knowledge_bank_from_blip_captions","project","proposer.method","proposer.model","proposer.num_hypotheses","proposer.num_rounds","proposer.num_samples","proposer.prompt","proposer.sampling_method","ranker.classify_threshold","ranker.clip_dataset","ranker.clip_model","ranker.max_num_samples","ranker.method","seed","wandb","top_1_difference","top_1_score","top_2_difference","top_2_score","top_3_difference","top_3_score","top_4_difference","top_4_score","top_5_difference","top_5_score"
"MimicCxrImageSets","1","1","1","finished","-","","","2026-01-24T19:41:16.000Z","53","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/9_easy.yaml","Pleural fluid at the lung bases","Air in the pleural space with absent lung markings","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","presents with pleural effusion","0.86625","Presence of pleural effusion","0.841875","Pleural effusion presence","0.8325","removal of picc line","0.8293750000000001","Large pleural effusion","0.8062500000000001"
"MimicCxrImageSets","0.5","0.5","0.5","finished","-","","","2026-01-24T19:39:36.000Z","90","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/8_easy.yaml","Localized lung opacity","Diffuse bilateral lung opacities","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","right lobe opacity","0.725","absence of pneumothorax","0.7175","No acute cardiopulmonary process","0.7137499999999999","mid svc termination","0.7025","left retrocardiac opacity","0.6981250000000001"
"MimicCxrImageSets","0.5","0.5","0.5","finished","-","","","2026-01-24T19:37:53.000Z","93","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/7_easy.yaml","Chest wall or rib abnormality","Clear lungs with no acute abnormality","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Left-sided chest tube","0.81625","presence of a left-sided chest tube","0.7943749999999999","Presence of right-sided pneumothorax","0.775","Presence of a chest tube","0.7506250000000001","Presence of atelectasis or aspiration","0.65625"
"MimicCxrImageSets","0","1","1","finished","-","","","2026-01-24T19:36:23.000Z","79","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/6_easy.yaml","Clear lungs with no acute abnormality","Hyperinflated lungs with increased lung volume","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Lung volumes are low","0.876875","low lung volumes noticed","0.8081249999999999","Normal heart size and mediastinal silhouette","0.7862499999999999","Clear lungs without focal consolidation","0.7737499999999999","Clear lungs without focal consolidation","0.7737499999999999"
"MimicCxrImageSets","0.5","1","1","finished","-","","","2026-01-24T19:34:15.000Z","117","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/5_easy.yaml","Post-surgical changes of the chest","Clear lungs with no acute abnormality","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","mediastinal silhouette changes","0.8150000000000001","Presence of pulmonary edema ","0.7606250000000001","swan-ganz catheter removal","0.75375","unchanged position of medical devices","0.7425","Presence of atelectasis","0.7093750000000001"
"MimicCxrImageSets","0.5","0.5","0.5","finished","-","","","2026-01-24T19:32:38.000Z","88","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/4_easy.yaml","Clear lungs with no acute abnormality","Medical tubes or implanted devices present","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","normal hilar and mediastinal contours","0.961875","normal hilar contours","0.9525","unremarkable cardiomediastinal silhouette","0.941875","Presence of normal hilar contours","0.93875","Tortuous aorta but normal heart size","0.935625"
"MimicCxrImageSets","0.5","1","1","finished","-","","","2026-01-24T19:30:57.000Z","91","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/3_easy.yaml","Enlarged cardiac silhouette and Large heart","Clear lungs with no acute abnormality","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Mediastinal silhouette changes","0.909375","mediastinal silhouette is widened","0.891875","heart size is enlarged","0.816875","Cardiomegaly","0.73625","Pulmonary edema","0.73375"
"MimicCxrImageSets","0","1","1","finished","-","","","2026-01-24T19:29:18.000Z","88","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/2_easy.yaml","Clear lungs with no acute abnormality","Pleural fluid at the lung bases","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","normal cardiac and mediastinal silhouettes","0.955625","Clear lungs without focal consolidation","0.95375","clear lungs","0.95125","normal hilar contours","0.950625","absence of pneumonia","0.945"
"MimicCxrImageSets","0.5","1","1","finished","-","","","2026-01-24T19:27:44.000Z","86","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/1_easy.yaml","Clear lungs with no acute abnormality","Air in the pleural space with absent lung markings","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","normal hilar contours","0.96875","normal hilar contours","0.96875","no focal consolidation","0.951875","no focal consolidation","0.951875","normal mediastinal contours","0.949375"
"MimicCxrImageSets","0.5","1","1","finished","-","","","2026-01-24T19:27:12.000Z","26","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/0_easy.yaml","Clear lungs with no acute abnormality","Diffuse bilateral lung opacities","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Normal mediastinal silhouette","0.981875","Normal mediastinal contours","0.9775","unremarkable mediastinal contours","0.971875","Unremarkable cardiomediastinal silhouette","0.970625","No evidence of pneumonia","0.969375"
