"Name","acc@1","acc@5","acc@N","State","Notes","User","Tags","Created","Runtime","Sweep","anti_cca_enabled","anti_cca_with_universal_vocab_enabled","bottle_neck_exp","captioner.model","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","differ.clip_model","differ.knowledge_bank_filename","differ.method","differ.model","differ.prompt_cls_0","differ.prompt_cls_1","evaluator.method","evaluator.model","evaluator.n_hypotheses","hypo_file","knowledge_bank_from_blip_captions_file","prep_knowledge_bank","prep_knowledge_bank_from_blip_captions","project","proposer.method","proposer.model","proposer.num_hypotheses","proposer.num_rounds","proposer.num_samples","proposer.prompt","proposer.sampling_method","ranker.classify_threshold","ranker.clip_dataset","ranker.clip_model","ranker.max_num_samples","ranker.method","seed","wandb","top_1_difference","top_1_score","top_2_difference","top_2_score","top_3_difference","top_3_score","top_4_difference","top_4_score","top_5_difference","top_5_score"
"MimicCxrImageSets","0","0.5","0.5","finished","-","","","2026-01-26T17:18:30.000Z","131","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/19_medium.yaml","Abnormal widening or contour of the mediastinum","Clear lungs with no acute abnormality","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Esophagectomy","0.80375","rotation of the patient","0.7374999999999999","increased lung base opacity","0.685625","endotracheal tube in place","0.678125","Increased lung opacity","0.675"
"MimicCxrImageSets","1","1","1","finished","-","","","2026-01-26T17:15:41.000Z","132","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/18_medium.yaml","Pulmonary nodules or lung mass","Clear lungs with no acute abnormality","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","appearance of increase in size of opacity","0.85","observations of right-sided chest tube","0.786875","presence of a chest tube","0.7849999999999999","presence of infiltrates","0.7675000000000001","presence of right lung opacity","0.74625"
"MimicCxrImageSets","1","1","1","finished","-","","","2026-01-26T17:12:40.000Z","131","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/17_medium.yaml","Pleural fluid at the lung bases","Costophrenic angle abnormality without large effusion","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Pleural effusion occurrences","0.925625","Presence of left pleural effusion","0.840625","increased opacity","0.84","Increased size of right pleural effusion from prior examination","0.8250000000000001","Presence of chest tubes","0.758125"
"MimicCxrImageSets","0","0.5","0.5","finished","-","","","2026-01-26T17:09:38.000Z","137","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/16_medium.yaml","Clear lungs with no acute abnormality","Elevation of hemidiaphragm","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","mediastinal contours are unremarkable","0.855625","cardiomediastinal silhouette is normal","0.810625","portable AP chest radiograph","0.80875","hilar contours are normal","0.8018749999999999","no acute cardiopulmonary process","0.7825"
"MimicCxrImageSets","0","0.5","0.5","finished","-","","","2026-01-26T17:05:42.000Z","191","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/15_medium.yaml","Mediastinal or tracheal shift","Clear lungs with no acute abnormality","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Identification of a left-sided chest tube","0.808125","Better aeration in the right lung compared to prior study","0.7718750000000001","Persistent left-sided pleural effusion","0.770625","Existence of a large right-sided pleural effusion","0.764375","Chest tubes placement","0.7625"
"MimicCxrImageSets","0","1","1","finished","-","","","2026-01-26T16:59:28.000Z","215","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/14_medium.yaml","Clear lungs with no acute abnormality","Reduced lung volume due to atelectasis","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","normal mediastinal contours","0.831875","Normal heart size","0.8006249999999999","normal heart size","0.8006249999999999","Normal heart size with cardiomediastinal silhouette","0.78625","Clear lungs with no anomalies","0.7856249999999999"
"MimicCxrImageSets","1","1","1","finished","-","","","2026-01-26T16:52:44.000Z","225","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/13_medium.yaml","Upper-lobe-predominant lung abnormality","Clear lungs with no acute abnormality","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","right upper lobe opacity which appears more dense","0.8899999999999999","Right upper lobe opacity","0.853125","right upper lobe mass","0.78625","new right mid lung opacity","0.77","Changes in lung aeration conditions","0.745625"
"MimicCxrImageSets","1","1","1","finished","-","","","2026-01-26T16:46:04.000Z","234","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/12_medium.yaml","Lower-lobe-predominant lung abnormality","Clear lungs with no acute abnormality","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","New opacity in the lower lobes","0.830625","Presence of atelectasis","0.8137500000000001","increased pulmonary opacity","0.7337500000000001","Increased opacity in the lungs","0.720625","Bilateral diffuse interstitial opacities","0.711875"
"MimicCxrImageSets","0.5","0.5","0.5","finished","-","","","2026-01-26T16:39:22.000Z","241","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/11_medium.yaml","Diffuse bilateral lung opacities","Unilateral lung abnormality","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Presence of pulmonary edema","0.8656250000000001","Persistent lung opacities","0.751875","increased lung opacities","0.696875","mild pulmonary edema","0.66125","Changes in lung volumes","0.650625"
"MimicCxrImageSets","0.5","0.5","0.5","finished","-","","","2026-01-26T16:35:22.000Z","85","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/10_medium.yaml","Clear lungs with no acute abnormality","Localized lung opacity","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Normal hilar contours","0.923125","normal hilar contours","0.923125","Normal mediastinal contours","0.915","Normal cardiomediastinal silhouette","0.913125","normal cardiomediastinal silhouette","0.913125"
