"Name","State","Notes","User","Tags","Created","Runtime","Sweep","analysis","captioner.agg_knowledge_bank_filepath","captioner.analysis","captioner.knowledge_bank_filepath","captioner.method","captioner.model","captioner.num_rounds","captioner.num_samples","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","evaluator.method","evaluator.model","evaluator.n_hypotheses","inv_diff.analysis","inv_diff.clip_model","inv_diff.inverse_cca.ktype","inv_diff.inverse_cca.type","inv_diff.knowledge_bank_filepath","inv_diff.method","project","seed","wandb","Group A/acc@1","Group A/acc@5","Group A/acc@N","time/generate_captions_minutes","time/generate_captions_seconds","time/load_config_and_data_minutes","time/load_config_and_data_seconds","time/propose_rank_elapsed_time_extract_clip_img_embeds_minutes","time/propose_rank_elapsed_time_extract_clip_img_embeds_seconds","time/propose_rank_elapsed_time_extract_clip_txt_embeds_minutes","time/propose_rank_elapsed_time_extract_clip_txt_embeds_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_cls0_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_cls0_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_cls1_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_cls1_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_seconds","time/propose_rank_elapsed_time_inverse_cca_cls0_minutes","time/propose_rank_elapsed_time_inverse_cca_cls0_seconds","time/propose_rank_elapsed_time_inverse_cca_cls1_minutes","time/propose_rank_elapsed_time_inverse_cca_cls1_seconds","time/propose_rank_elapsed_time_standardization_minutes","time/propose_rank_elapsed_time_standardization_seconds","time/total_propose_rank_minutes","time/total_propose_rank_seconds","time/total_runtime_minutes","time/total_runtime_seconds"
"PairedImageSets","finished","-","","","2026-03-31T02:20:13.000Z","51","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/149_hard.yaml","People practicing the Sun Salutation in yoga","People practicing the Tree Pose in yoga","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","1","1","1","0.5705943504969279","34.235661029815674","0.01663694381713867","0.9982166290283204","0.2215414086977641","13.292484521865845","0.009527496496836345","0.5716497898101807","0.00004762411117553711","0.0028574466705322266","3.178914388020833e-8","0.0000019073486328125","0.00004767179489135742","0.0028603076934814453","0.007069520155588786","0.4241712093353271","6.357828776041668e-8","0.000003814697265625","0.00005994240442911784","0.0035965442657470703","0.2388433853785197","14.330603122711182","0.8260747154553731","49.56448292732239"
"PairedImageSets","finished","-","","","2026-03-31T02:19:20.000Z","45","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/148_hard.yaml","Cakes decorated with marzipan","Cakes decorated with buttercream roses","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0","0","0","0.4736677606900533","28.4200656414032","0.021680712699890137","1.3008427619934082","0.2263775746027629","13.582654476165771","0.011702283223470052","0.7021369934082031","0.000035985310872395834","0.00215911865234375","7.947285970052084e-8","0.00000476837158203125","0.00003606875737508138","0.002164125442504883","0.008001593748728435","0.48009562492370605","7.152557373046876e-8","0.000004291534423828125","0.00005851586659749349","0.00351095199584961","0.24675522247950235","14.805313348770142","0.7421037554740906","44.526225328445435"
"PairedImageSets","finished","-","","","2026-03-31T02:18:20.000Z","52","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/147_hard.yaml","Basketball players attempting free throws","Basketball players attempting slam dunks","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5","0.5","0.5","0.5664228836695353","33.98537302017212","0.018288962046305337","1.0973377227783203","0.22319080034891764","13.39144802093506","0.013459118207295735","0.8075470924377441","0.00004055500030517578","0.002433300018310547","9.5367431640625e-8","0.0000057220458984375","0.00004066228866577149","0.002439737319946289","0.00734243392944336","0.4405460357666016","4.76837158203125e-8","0.00000286102294921875","0.00006069342295328776","0.0036416053771972656","0.24463768005371095","14.678260803222656","0.8293495853741963","49.76097512245178"
"PairedImageSets","finished","-","","","2026-03-31T02:17:21.000Z","51","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/146_hard.yaml","Male professional swimmers in freestyle race","Male professional swimmers in butterfly race","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5","0.5","0.5","0.5597466826438904","33.58480095863342","0.01888903776804606","1.1333422660827637","0.225251309076945","13.5150785446167","0.009750417868296304","0.5850250720977783","0.00004914999008178711","0.0029489994049072266","3.9736429850260414e-8","0.000002384185791015625","0.00004920164744059245","0.002952098846435547","0.007205732663472493","0.4323439598083496","7.54992167154948e-8","0.0000045299530029296875","0.00006037155787150065","0.003622293472290039","0.24287838141123455","14.572702884674072","0.8215141574541728","49.290849447250366"
"PairedImageSets","finished","-","","","2026-03-31T02:16:24.000Z","49","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/145_hard.yaml","Residential buildings in Art Deco style","Residential buildings in Brutalist style","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5","0.5","0.5","0.5234857201576233","31.409143209457397","0.02006271282831828","1.203762769699097","0.21903227567672728","13.141936540603638","0.01119447946548462","0.6716687679290771","0.0000487367312113444","0.002924203872680664","4.76837158203125e-8","0.00000286102294921875","0.00004880030949910482","0.002928018569946289","0.006979676087697347","0.4187805652618408","6.357828776041668e-8","0.000003814697265625","0.00005984703699747722","0.003590822219848633","0.23792232275009156","14.275339365005491","0.781470787525177","46.88824725151062"
"PairedImageSets","finished","-","","","2026-03-31T02:15:25.000Z","51","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/144_hard.yaml","Portraits painted in cubist style","Portraits painted in impressionist style","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5","0.5","0.5","0.5520745197931926","33.12447118759155","0.01913784344991048","1.148270606994629","0.22383493582407635","13.43009614944458","0.01119700272878011","0.6718201637268066","0.000040320555369059247","0.0024192333221435547","8.344650268554688e-8","0.0000050067901611328125","0.000040419896443684895","0.0024251937866210938","0.0071505546569824215","0.4290332794189453","7.54992167154948e-8","0.0000045299530029296875","0.00008004109064737955","0.0048024654388427734","0.24372503360112507","14.623502016067505","0.814937424659729","48.89624547958374"
"PairedImageSets","finished","-","","","2026-03-31T02:14:31.000Z","46","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/143_hard.yaml","Books with hardcover binding","Books with leather-bound covers","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5","0.5","0.5","0.4879304766654968","29.27582859992981","0.015651146570841473","0.9390687942504884","0.22435087362925213","13.461052417755129","0.010852332909901936","0.6511399745941162","0.0000437776247660319","0.002626657485961914","7.54992167154948e-8","0.0000045299530029296875","0.00004387299219767253","0.0026323795318603516","0.006926310062408447","0.4155786037445069","3.9736429850260414e-8","0.000002384185791015625","0.00006040732065836589","0.003624439239501953","0.2433588147163391","14.601528882980348","0.7469404737154642","44.816428422927856"
"PairedImageSets","finished","-","","","2026-03-31T02:13:30.000Z","53","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/142_hard.yaml","Acoustic guitars being played","Classical guitars being played","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","1","1","1","0.582317050298055","34.9390230178833","0.01557989517847697","0.9347937107086182","0.22415494521458945","13.449296712875366","0.010970787207285565","0.6582472324371338","0.000046145915985107425","0.0027687549591064453","4.76837158203125e-8","0.00000286102294921875","0.00004619757334391277","0.0027718544006347656","0.006930629412333171","0.41583776473999023","5.5631001790364584e-8","0.000003337860107421875","0.00006631215413411458","0.003978729248046875","0.24278124570846557","14.566874742507936","0.8406782269477844","50.440693616867065"
"PairedImageSets","finished","-","","","2026-03-31T02:12:28.000Z","54","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/141_hard.yaml","Poems written in free verse","Poems written in sonnet form","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","1","1","1","0.5948371291160583","35.6902277469635","0.017868610223134358","1.0721166133880615","0.2162061810493469","12.972370862960815","0.009862907727559407","0.5917744636535645","0.00006423791249593099","0.0038542747497558594","8.742014567057292e-8","0.000005245208740234375","0.00006433327992757161","0.003859996795654297","0.00702133576075236","0.4212801456451416","6.75519307454427e-8","0.0000040531158447265625","0.00005036989847819011","0.0030221939086914062","0.2343501329421997","14.061007976531982","0.8470559279123943","50.82335567474365"
"PairedImageSets","finished","-","","","2026-03-31T02:11:27.000Z","52","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/140_hard.yaml","Cities with Gothic architecture","Cities with Modernist architecture","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","1","1","1","0.5710104425748189","34.260626554489136","0.016195845603942872","0.9717507362365724","0.2221313675244649","13.327882051467896","0.009135631720225017","0.548137903213501","0.0004233082135518392","0.02539849281311035","6.75519307454427e-8","0.0000040531158447265625","0.00042339563369750974","0.025403738021850582","0.00723788340886434","0.4342730045318603","5.960464477539064e-8","0.0000035762786865234375","0.00005132357279459636","0.0030794143676757812","0.2401615023612976","14.409690141677856","0.8273678263028462","49.642069578170776"
