"Name","Group A/acc@1","Group B/acc@1","Group A/acc@5","Group B/acc@5","Group A/acc@N","Group B/acc@N","State","Notes","User","Tags","Created","Runtime","Sweep","captioner.agg_knowledge_bank_filepath","captioner.knowledge_bank_filepath","captioner.method","captioner.model","captioner.num_rounds","captioner.num_samples","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","evaluator.method","evaluator.model","evaluator.n_hypotheses","inv_diff.clip_model","inv_diff.inverse_cca.ktype","inv_diff.inverse_cca.type","inv_diff.knowledge_bank_filepath","inv_diff.method","project","seed","wandb"
"MimicCxrImageSets","1","0","1","0.5","1","0.5","finished","-","","","2026-01-23T16:14:17.000Z","12","","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","data/knowledge_banks/blip/mimic_cxr_imagesets_captions.json","Captioner","blip","3","20","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/10.yaml","Clear lungs with no acute abnormality","Elevation of hemidiaphragm","MimicCxrImageSets","1","./data/datasets/mimic_cxr_imagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","InvDiff","MimicCxrImageSets","0","true"
"MimicCxrImageSets","1","0.5","1","0.5","1","0.5","finished","-","","","2026-01-23T16:13:54.000Z","13","","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","data/knowledge_banks/blip/mimic_cxr_imagesets_captions.json","Captioner","blip","3","20","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/9.yaml","Clear lungs with no acute abnormality","Chest wall or rib abnormality","MimicCxrImageSets","1","./data/datasets/mimic_cxr_imagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","InvDiff","MimicCxrImageSets","0","true"
"MimicCxrImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-23T16:13:34.000Z","12","","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","data/knowledge_banks/blip/mimic_cxr_imagesets_captions.json","Captioner","blip","3","20","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/8.yaml","Localized lung opacity","Reduced lung volume due to atelectasis","MimicCxrImageSets","1","./data/datasets/mimic_cxr_imagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","InvDiff","MimicCxrImageSets","0","true"
"MimicCxrImageSets","1","0.5","1","1","1","1","finished","-","","","2026-01-23T16:13:11.000Z","15","","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","data/knowledge_banks/blip/mimic_cxr_imagesets_captions.json","Captioner","blip","3","20","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/7.yaml","Hyperinflated lungs with increased lung volume","Diffuse bilateral lung opacities","MimicCxrImageSets","1","./data/datasets/mimic_cxr_imagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","InvDiff","MimicCxrImageSets","0","true"
"MimicCxrImageSets","1","0.5","1","0.5","1","0.5","finished","-","","","2026-01-23T16:12:46.000Z","15","","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","data/knowledge_banks/blip/mimic_cxr_imagesets_captions.json","Captioner","blip","3","20","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/6.yaml","Clear lungs with no acute abnormality","Enlarged cardiac silhouette and Large heart","MimicCxrImageSets","1","./data/datasets/mimic_cxr_imagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","InvDiff","MimicCxrImageSets","0","true"
"MimicCxrImageSets","1","0.5","1","1","1","1","finished","-","","","2026-01-23T16:12:25.000Z","13","","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","data/knowledge_banks/blip/mimic_cxr_imagesets_captions.json","Captioner","blip","3","20","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/5.yaml","Post-surgical changes of the chest","Clear lungs with no acute abnormality","MimicCxrImageSets","1","./data/datasets/mimic_cxr_imagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","InvDiff","MimicCxrImageSets","0","true"
"MimicCxrImageSets","1","1","1","1","1","1","finished","-","","","2026-01-23T16:12:03.000Z","13","","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","data/knowledge_banks/blip/mimic_cxr_imagesets_captions.json","Captioner","blip","3","20","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/4.yaml","Medical tubes or implanted devices present","Clear lungs with no acute abnormality","MimicCxrImageSets","1","./data/datasets/mimic_cxr_imagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","InvDiff","MimicCxrImageSets","0","true"
"MimicCxrImageSets","0","1","0","1","0","1","finished","-","","","2026-01-23T16:11:40.000Z","13","","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","data/knowledge_banks/blip/mimic_cxr_imagesets_captions.json","Captioner","blip","3","20","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/3.yaml","Air in the pleural space with absent lung markings","Localized lung opacity","MimicCxrImageSets","1","./data/datasets/mimic_cxr_imagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","InvDiff","MimicCxrImageSets","0","true"
"MimicCxrImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-23T16:11:17.000Z","14","","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","data/knowledge_banks/blip/mimic_cxr_imagesets_captions.json","Captioner","blip","3","20","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/2.yaml","Localized lung opacity","Diffuse bilateral lung opacities","MimicCxrImageSets","1","./data/datasets/mimic_cxr_imagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","InvDiff","MimicCxrImageSets","0","true"
"MimicCxrImageSets","1","0.5","1","1","1","1","finished","-","","","2026-01-23T16:11:02.000Z","7","","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","data/knowledge_banks/blip/mimic_cxr_imagesets_captions.json","Captioner","blip","3","20","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/1.yaml","Air in the pleural space with absent lung markings","Clear lungs with no acute abnormality","MimicCxrImageSets","1","./data/datasets/mimic_cxr_imagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_mimic_cxr_imagesets_captions.json","InvDiff","MimicCxrImageSets","0","true"
