"Name","State","Notes","User","Tags","Created","Runtime","Sweep","analysis","captioner.agg_knowledge_bank_filepath","captioner.analysis","captioner.knowledge_bank_filepath","captioner.method","captioner.model","captioner.num_rounds","captioner.num_samples","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","evaluator.method","evaluator.model","evaluator.n_hypotheses","inv_diff.analysis","inv_diff.clip_model","inv_diff.inverse_cca.ktype","inv_diff.inverse_cca.type","inv_diff.knowledge_bank_filepath","inv_diff.method","project","seed","wandb","Group A/acc@1","Group A/acc@5","Group A/acc@N","time/generate_captions_minutes","time/generate_captions_seconds","time/load_config_and_data_minutes","time/load_config_and_data_seconds","time/propose_rank_elapsed_time_extract_clip_img_embeds_minutes","time/propose_rank_elapsed_time_extract_clip_img_embeds_seconds","time/propose_rank_elapsed_time_extract_clip_txt_embeds_minutes","time/propose_rank_elapsed_time_extract_clip_txt_embeds_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_cls0_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_cls0_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_cls1_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_cls1_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_seconds","time/propose_rank_elapsed_time_inverse_cca_cls0_minutes","time/propose_rank_elapsed_time_inverse_cca_cls0_seconds","time/propose_rank_elapsed_time_inverse_cca_cls1_minutes","time/propose_rank_elapsed_time_inverse_cca_cls1_seconds","time/propose_rank_elapsed_time_standardization_minutes","time/propose_rank_elapsed_time_standardization_seconds","time/total_propose_rank_minutes","time/total_propose_rank_seconds","time/total_runtime_minutes","time/total_runtime_seconds"
"PairedImageSets","finished","-","","","2026-03-29T04:32:01.000Z","96","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/149_hard.yaml","People practicing the Sun Salutation in yoga","People practicing the Tree Pose in yoga","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","1","1","1","0.953899109363556","57.233946561813354","0.0367835799853007","2.207014799118042","0.3867098649342855","23.20259189605713","0.01127989689509074","0.6767938137054443","0.00034343401590983074","0.020606040954589844","9.139378865559896e-8","0.0000054836273193359375","0.00034354527791341147","0.020612716674804688","0.01398295561472575","0.8389773368835449","2.7815500895182292e-8","0.0000016689300537109375","0.0002054293950398763","0.012325763702392578","0.4277735431989034","25.666412591934204","1.532005004088084","91.92030024528503"
"PairedImageSets","finished","-","","","2026-03-29T04:30:11.000Z","89","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/148_hard.yaml","Cakes decorated with marzipan","Cakes decorated with buttercream roses","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0","0.5","0.5","0.8461650490760804","50.76990294456482","0.034596697489420576","2.0758018493652344","0.3744531512260437","22.467189073562626","0.013131423791249592","0.7878854274749756","0.00007174809773763021","0.0043048858642578125","4.3710072835286455e-8","0.0000026226043701171875","0.00007179975509643554","0.004307985305786133","0.01414948304494222","0.8489689826965332","2.7815500895182292e-8","0.0000016689300537109375","0.00027480522791544594","0.016488313674926758","0.41794625520706175","25.076775312423703","1.414033548037211","84.84201288223267"
"PairedImageSets","finished","-","","","2026-03-29T04:28:07.000Z","105","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/147_hard.yaml","Basketball players attempting free throws","Basketball players attempting slam dunks","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5","0.5","0.5","1.0837744196256005","65.02646517753601","0.03572707970937093","2.143624782562256","0.3727577368418375","22.365464210510257","0.013140018781026204","0.7884011268615723","0.00026833216349283855","0.016099929809570312","7.152557373046876e-8","0.000004291534423828125","0.0002684235572814941","0.01610541343688965","0.01679709752400716","1.0078258514404297","3.9736429850260414e-8","0.000002384185791015625","0.0007704695065816244","0.04622817039489746","0.4198477665583293","25.190865993499756","1.6716331322987874","100.29798793792725"
"PairedImageSets","finished","-","","","2026-03-29T04:25:52.000Z","111","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/146_hard.yaml","Male professional swimmers in freestyle race","Male professional swimmers in butterfly race","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0","0.5","0.5","1.1368140975634258","68.20884585380554","0.03458116849263509","2.0748701095581055","0.43685479561487833","26.2112877368927","0.01216873327891032","0.7301239967346191","0.00013693571090698243","0.008216142654418945","4.76837158203125e-8","0.00000286102294921875","0.0001369913419087728","0.008219480514526367","0.02023928960164388","1.2143573760986328","1.9868214925130207e-8","0.0000011920928955078125","0.00009245872497558594","0.005547523498535156","0.4855701764424642","29.13421058654785","1.7795420050621034","106.7725203037262"
"PairedImageSets","finished","-","","","2026-03-29T04:23:34.000Z","112","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/145_hard.yaml","Residential buildings in Art Deco style","Residential buildings in Brutalist style","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5","0.5","0.5","1.102490238348643","66.14941430091858","0.034456849098205566","2.067410945892334","0.4506430149078369","27.038580894470215","0.013984990119934084","0.8390994071960449","0.00034032265345255536","0.02041935920715332","1.430511474609375e-7","0.00000858306884765625","0.0003404935201009115","0.020429611206054688","0.020157504081726074","1.2094502449035645","1.9868214925130207e-8","0.0000011920928955078125","0.00020246505737304689","0.012147903442382812","0.5050438284873963","30.302629709243774","1.7999199509620667","107.995197057724"
"PairedImageSets","finished","-","","","2026-03-29T04:21:14.000Z","117","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/144_hard.yaml","Portraits painted in cubist style","Portraits painted in impressionist style","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5","0.5","0.5","1.119024689992269","67.14148139953613","0.04499812126159668","2.699887275695801","0.4537461797396342","27.22477078437805","0.013377098242441814","0.8026258945465088","0.00012549956639607747","0.007529973983764648","3.496805826822917e-7","0.0000209808349609375","0.00012586116790771484","0.007551670074462891","0.0172287384668986","1.033724308013916","4.76837158203125e-8","0.00000286102294921875","0.0002069552739461263","0.012417316436767578","0.5023207545280457","30.13924527168274","1.873352313041687","112.40113878250122"
"PairedImageSets","finished","-","","","2026-03-29T04:19:02.000Z","108","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/143_hard.yaml","Books with hardcover binding","Books with leather-bound covers","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0","0","0","1.0327072620391846","61.962435722351074","0.040120494365692136","2.4072296619415283","0.4351068576176962","26.106411457061768","0.017756168047587076","1.0653700828552246","0.0001447598139444987","0.008685588836669922","1.1126200358072917e-7","0.00000667572021484375","0.00014487902323404947","0.008692741394042969","0.016386592388153078","0.9831955432891846","2.384185791015625e-8","0.000001430511474609375","0.0001016537348429362","0.006099224090576172","0.48553922176361086","29.13235330581665","1.7178677439689636","103.07206463813782"
"PairedImageSets","finished","-","","","2026-03-29T04:16:48.000Z","109","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/142_hard.yaml","Acoustic guitars being played","Classical guitars being played","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","1","1","1","1.099089753627777","65.94538521766663","0.03450224796930949","2.0701348781585693","0.42993117968241373","25.795870780944824","0.012626580397288005","0.7575948238372803","0.0001335461934407552","0.008012771606445312","9.139378865559896e-8","0.0000054836273193359375","0.00013365745544433594","0.008019447326660156","0.01515896717707316","0.9095380306243896","3.178914388020833e-8","0.0000019073486328125","0.00046657721201578777","0.027994632720947266","0.4752567847569784","28.5154070854187","1.7615323384602866","105.6919403076172"
"PairedImageSets","finished","-","","","2026-03-29T04:14:41.000Z","101","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/141_hard.yaml","Poems written in free verse","Poems written in sonnet form","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","1","1","1","1.0497636715571086","62.985820293426514","0.03143313725789388","1.8859882354736328","0.3914231737454733","23.485390424728394","0.013688755035400391","0.8213253021240234","0.00021370251973470053","0.012822151184082031","3.5762786865234374e-8","0.0000021457672119140625","0.0002137581507364909","0.012825489044189451","0.014391517639160157","0.8634910583496094","2.384185791015625e-8","0.000001430511474609375","0.0002452492713928223","0.014714956283569336","0.4348592241605123","26.091553449630737","1.6300643603007","97.803861618042"
"PairedImageSets","finished","-","","","2026-03-29T04:12:41.000Z","99","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/140_hard.yaml","Cities with Gothic architecture","Cities with Modernist architecture","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","1","1","1","0.997366992632548","59.84201955795288","0.03820480505625407","2.292288303375244","0.3848855495452881","23.093132972717285","0.013662366072336831","0.81974196434021","0.00007189114888509115","0.004313468933105469","9.139378865559896e-8","0.0000054836273193359375","0.0000720063845316569","0.004320383071899414","0.014516774813334148","0.8710064888000488","3.178914388020833e-8","0.0000019073486328125","0.00011467536290486654","0.006880521774291992","0.4288988629976908","25.73393177986145","1.589341934521993","95.36051607131958"
