"Name","acc@1","acc@5","acc@N","State","Notes","User","Tags","Created","Runtime","Sweep","anti_cca_enabled","anti_cca_with_universal_vocab_enabled","bottle_neck_exp","captioner.model","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","differ.clip_model","differ.knowledge_bank_filename","differ.method","differ.model","differ.prompt_cls_0","differ.prompt_cls_1","evaluator.method","evaluator.model","evaluator.n_hypotheses","hypo_file","knowledge_bank_from_blip_captions_file","prep_knowledge_bank","prep_knowledge_bank_from_blip_captions","project","proposer.method","proposer.model","proposer.num_hypotheses","proposer.num_rounds","proposer.num_samples","proposer.prompt","proposer.sampling_method","ranker.classify_threshold","ranker.clip_dataset","ranker.clip_model","ranker.max_num_samples","ranker.method","seed","wandb","top_1_difference","top_1_score","top_2_difference","top_2_score","top_3_difference","top_3_score","top_4_difference","top_4_score","top_5_difference","top_5_score"
"MimicCxrImageSets","0.5","1","1","finished","-","","","2026-01-23T17:09:17.000Z","77","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/10.yaml","Clear lungs with no acute abnormality","Elevation of hemidiaphragm","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Normal mediastinal contours","0.8733333333333333","Normal mediastinal contours","0.8733333333333333","Clear lungs without pneumothorax","0.8577777777777778","Clear lungs","0.8577777777777778","Normal heart size","0.8566666666666667"
"MimicCxrImageSets","0.5","0.5","0.5","finished","-","","","2026-01-23T17:07:54.000Z","75","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/9.yaml","Clear lungs with no acute abnormality","Chest wall or rib abnormality","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Normal hilar and mediastinal contours","0.9477777777777778","Normal heart size","0.9288888888888888","Normal heart size","0.9288888888888888","Normal heart size","0.9288888888888888","Normal mediastinal contours","0.9244444444444444"
"MimicCxrImageSets","1","1","1","finished","-","","","2026-01-23T17:06:22.000Z","83","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/8.yaml","Localized lung opacity","Reduced lung volume due to atelectasis","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Increased lung opacity","0.7322222222222222","opacity likely representing aspiration or pneumonia","0.6844444444444445","Presence of a mass in the lung","0.6655555555555556","Increased pneumothorax occurrences","0.6422222222222221","Right lung better aerated than left","0.63"
"MimicCxrImageSets","1","1","1","finished","-","","","2026-01-23T17:04:56.000Z","77","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/7.yaml","Hyperinflated lungs with increased lung volume","Diffuse bilateral lung opacities","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Hyperinflated lungs","0.9322222222222224","Hyperinflated lungs","0.9322222222222224","hyperinflated lungs","0.9322222222222224","Normal cardiomediastinal silhouette","0.9055555555555556","Clear lungs with well-expanded volumes","0.9055555555555556"
"MimicCxrImageSets","0.5","0.5","0.5","finished","-","","","2026-01-23T17:03:28.000Z","79","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/6.yaml","Clear lungs with no acute abnormality","Enlarged cardiac silhouette and Large heart","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Normal lung volumes","0.9666666666666668","Normal cardiomediastinal silhouette","0.9622222222222224","Normal mediastinal and hilar contours","0.961111111111111","Normal mediastinal and hilar contours","0.961111111111111","Normal hilar and mediastinal contours","0.9577777777777776"
"MimicCxrImageSets","1","1","1","finished","-","","","2026-01-23T17:01:55.000Z","82","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/5.yaml","Post-surgical changes of the chest","Clear lungs with no acute abnormality","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","pleural effusion presence","0.7933333333333333","pacemaker implantation","0.7788888888888889","status post coronary artery bypass surgery","0.6711111111111111","status post median sternotomy","0.6655555555555557","status post median sternotomy","0.6655555555555557"
"MimicCxrImageSets","1","1","1","finished","-","","","2026-01-23T17:00:20.000Z","86","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/4.yaml","Medical tubes or implanted devices present","Clear lungs with no acute abnormality","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","nasogastric tube in position","0.8422222222222222","persistent lung opacities","0.8177777777777777","nasogastric tube in place","0.8155555555555556","presence of pleural effusion","0.7977777777777777","nasogastric tube in the stomach","0.7433333333333333"
"MimicCxrImageSets","0","1","1","finished","-","","","2026-01-23T16:59:29.000Z","45","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/3.yaml","Air in the pleural space with absent lung markings","Localized lung opacity","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","unchanged right chest tube position","0.8155555555555556","Presence of a chest tube","0.7644444444444444","removal of left-sided chest tube","0.7377777777777778","Findings of pneumothorax","0.7266666666666667","appearance of small left pleural effusion","0.7233333333333334"
"MimicCxrImageSets","0","0.5","0.5","finished","-","","","2026-01-23T16:57:51.000Z","88","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/2.yaml","Localized lung opacity","Diffuse bilateral lung opacities","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","evidence of atelectasis","0.7077777777777778","atelectasis","0.6788888888888889","evidence of pneumonia","0.6633333333333333","no evidence of pleural effusion","0.6633333333333333","left retrocardiac opacity","0.6455555555555555"
"MimicCxrImageSets","1","1","1","finished","-","","","2026-01-23T16:56:25.000Z","78","","false","false","false","blip_mimic_cxr","Describe the chest X-ray image in detail.","configs/sweep_mimic_cxr_purity1.0_seed0/1.yaml","Air in the pleural space with absent lung markings","Clear lungs with no acute abnormality","MimicCxrImageSets","1","./data","false","ViT-bigG-14","agg_knowledge_bank_from_blip_captions.json","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","knowledge_bank_from_gpt4.json","knowledge_bank_from_blip_captions.json","false","false","VisDiff-MimicCxrImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Existence of pneumothorax","0.9433333333333334","Existence of pneumothorax","0.9433333333333334","Persistent left-sided pneumothorax","0.9266666666666667","Presence of a chest tube","0.8866666666666667","Existence of chest tubes","0.8711111111111112"
